name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Taguig City, National Capital Region, Philippines",2000-09-12,31.1,24.1,26.6,84.8,2.819,37.1
"Taguig City, National Capital Region, Philippines",2000-09-13,30.7,25.1,27.6,79.9,0.01,33.5
"Taguig City, National Capital Region, Philippines",2000-09-14,31.1,25.1,27.5,80.3,2.052,29.5
"Taguig City, National Capital Region, Philippines",2000-09-15,31.1,25.1,28,78.2,3.484,29.5
"Taguig City, National Capital Region, Philippines",2000-09-16,30.3,26.1,27.6,78.8,0.493,33.5
"Taguig City, National Capital Region, Philippines",2000-09-17,32.1,25.1,28.5,74.7,0.088,18.4
"Taguig City, National Capital Region, Philippines",2000-09-18,31.1,25.1,28.4,73.9,0.028,15.6
"Taguig City, National Capital Region, Philippines",2000-09-19,31.6,25.1,28.3,74.2,0.218,18.4
"Taguig City, National Capital Region, Philippines",2000-09-20,32.1,25.1,27.8,78,1.254,18.4
"Taguig City, National Capital Region, Philippines",2000-09-21,31.1,25.1,28,77.4,0.15,18.4
"Taguig City, National Capital Region, Philippines",2000-09-22,30.1,25.7,27.7,78.4,0.378,11.8
"Taguig City, National Capital Region, Philippines",2000-09-23,29.5,25.1,27.4,79.9,0.484,11.2
"Taguig City, National Capital Region, Philippines",2000-09-24,32.1,25.1,27.9,75.4,0.68,11.2
"Taguig City, National Capital Region, Philippines",2000-09-25,30.3,25.1,27.1,78.5,0.86,15.3
"Taguig City, National Capital Region, Philippines",2000-09-26,32.4,24.1,27,78.5,1.289,14.8
"Taguig City, National Capital Region, Philippines",2000-09-27,32.1,25,27.7,80.9,1.949,18.4
"Taguig City, National Capital Region, Philippines",2000-09-28,32.1,24.9,28.2,76.3,0.663,11.2
"Taguig City, National Capital Region, Philippines",2000-09-29,32.1,24.9,28.5,76.8,1.525,25.9
"Taguig City, National Capital Region, Philippines",2000-09-30,32.1,24.1,28,79.9,0.568,14.8
"Taguig City, National Capital Region, Philippines",2000-10-01,31.1,25.9,28,78.7,3.593,14.8
"Taguig City, National Capital Region, Philippines",2000-10-02,34.1,25,28.8,72.7,0.497,23.3
"Taguig City, National Capital Region, Philippines",2000-10-03,33.1,25.1,29.2,68.7,0.128,22.3
"Taguig City, National Capital Region, Philippines",2000-10-04,32.1,25.1,28.6,73.5,0.018,22.3
"Taguig City, National Capital Region, Philippines",2000-10-05,31.1,25.1,28.5,72.1,0.15,28.2
"Taguig City, National Capital Region, Philippines",2000-10-06,33.1,25.8,29.1,70.7,0.447,17.9
"Taguig City, National Capital Region, Philippines",2000-10-07,29.1,25.5,27.4,78.4,2.92,14.8
"Taguig City, National Capital Region, Philippines",2000-10-08,29.1,24.1,26.2,83.2,6.966,14.8
